Airport,Time,Temperature,WindSpeed,Precipitation,Visibility,WeatherCondition
LAX,2024-01-06 08:30:00,5.049913720314683,40.73125280129586,4.10374285809614,8.831770214430179,Thunderstorm
LAX,2024-01-06 08:40:00,13.369071168903641,46.80815207754983,9.741650886471561,2.2478727620197336,Rain
JFK,2024-01-06 08:50:00,-1.1099842444684782,25.6758933370885,17.56504935464693,2.145806908720525,Fog
LAX,2024-01-06 09:00:00,26.232847881216955,47.513961180570355,10.545102999013542,2.5810506817172607,Rain
ATL,2024-01-06 09:10:00,-1.6400370385581482,26.78444852280149,18.59740964587758,9.6423972264286,Clear
JFK,2024-01-06 09:20:00,-6.176516954974011,19.709524729995398,9.675937931655927,7.238524242284614,Clear
ATL,2024-01-06 09:30:00,9.63107118607208,42.41015642764477,9.808981934718998,8.21234381917273,Rain
LAX,2024-01-06 09:40:00,19.62383477777278,24.64913552290445,2.3949357700106377,4.578714871594777,Thunderstorm
JFK,2024-01-06 09:50:00,9.697257122009361,23.595125528226152,16.053124883044397,4.0268145475446,Fog
LAX,2024-01-06 10:00:00,2.453935937808888,24.515624470491414,4.93930824934125,3.1103560610485292,Clear
JFK,2024-01-06 10:10:00,15.117703275069832,42.339250093487266,17.9922497874463,5.32583225481168,Clear
LAX,2024-01-06 10:20:00,5.615105093548998,41.597077084402606,18.216484406607922,5.966458601807517,Clear
ATL,2024-01-06 10:30:00,31.97904605569849,20.17599962201056,18.866202237482995,6.685973592874799,Thunderstorm
ATL,2024-01-06 10:40:00,31.519031282160746,16.66499299352625,10.4046097820618,3.3140665359882506,Fog
LAX,2024-01-06 10:50:00,12.606731898744297,24.596401201956464,13.541875695672887,9.537886728126916,Snow
JFK,2024-01-06 11:00:00,4.7547797308216335,28.638625486855453,15.57031760123327,2.5278264838642226,Clear
ORD,2024-01-06 11:10:00,23.17095862804876,11.916860531399848,2.620292373009312,9.690878572897711,Rain
ATL,2024-01-06 11:20:00,-8.347917543262001,39.697754235779534,12.019143899949945,1.133705102567534,Clear
ATL,2024-01-06 11:30:00,11.364605271964304,24.324138286621142,0.6859580260662335,5.330131226351611,Clear
ORD,2024-01-06 11:40:00,5.13455274216501,16.70227742099798,9.951321667774518,4.000310543049065,Rain
LAX,2024-01-06 11:50:00,31.424114829614958,5.34104964819953,3.096853632404548,5.0421107253722575,Clear
JFK,2024-01-06 12:00:00,-9.459863772729285,11.942258020180347,3.658458519241694,6.135981210827102,Clear
LAX,2024-01-06 12:10:00,14.876669407325707,47.46405858779919,7.30095133385203,4.920302422114381,Fog
DFW,2024-01-06 12:20:00,23.329861147998173,15.25498434097633,8.64874333433006,4.733621652714355,Snow
ATL,2024-01-06 12:30:00,11.825809438581857,8.442964468351766,12.463448490643746,7.594510738719759,Clear
DFW,2024-01-06 12:40:00,-6.156863642677525,23.03363958274966,1.4885683687703133,7.172886475778181,Rain
ATL,2024-01-06 12:50:00,33.7607625512556,15.354387168012435,10.073835224748892,8.499441538322632,Clear
ATL,2024-01-06 13:00:00,13.310469411924405,1.7579625135597077,3.6525026050620224,3.24963083115546,Snow
DFW,2024-01-06 13:10:00,17.63838099435551,16.157260863970862,11.479503500634838,6.485756587786573,Snow
DFW,2024-01-06 13:20:00,0.6474402218378295,27.20543119697343,12.74809224522367,6.266753068535685,Snow
LAX,2024-01-06 13:30:00,11.757413829806172,27.585618600998345,11.134185131057077,4.327640297854199,Snow
DFW,2024-01-06 13:40:00,9.311727138124482,17.827946058844436,14.765910209566153,5.374517877124128,Clear
LAX,2024-01-06 13:50:00,-6.629687109910732,22.36513781263003,6.7121848848180266,3.8240392897515587,Clear
LAX,2024-01-06 14:00:00,-5.222784090363975,48.27589591173832,15.302131832662617,2.276599578552867,Clear
LAX,2024-01-06 14:10:00,27.686263382844857,18.86742386151558,8.655341634163873,2.9242108959645954,Clear
ATL,2024-01-06 14:20:00,0.7918978492965607,12.911340662999148,9.683689966451936,1.94962281761081,Snow
ATL,2024-01-06 14:30:00,-1.2268777825616262,12.173352203338005,12.96204254522143,7.1476261767111176,Clear
DFW,2024-01-06 14:40:00,12.721015306256266,22.888230635206707,0.3671676799844792,6.946546537982364,Clear
ATL,2024-01-06 14:50:00,24.59362091131308,37.9760074358472,13.079884428404966,9.555457344218855,Clear
DFW,2024-01-06 15:00:00,-7.2124066639455435,10.29940920942366,12.371702981442308,7.567105722825172,Thunderstorm
ATL,2024-01-06 15:10:00,15.956356383721513,35.464806357038405,6.196942335065598,1.468412548805183,Clear
JFK,2024-01-06 15:20:00,-4.635530072174198,1.0574911674708143,1.7158856979897896,8.958206565360587,Rain
JFK,2024-01-06 15:30:00,-8.35925271284717,20.9466488991973,1.8187089982608229,8.764076466511533,Clear
DFW,2024-01-06 15:40:00,-7.626522152700217,38.793253260139345,18.464474939704573,4.9898828869542875,Clear
ATL,2024-01-06 15:50:00,27.537384869379864,16.936647788721572,13.785586424516742,6.2727674547512935,Clear
ATL,2024-01-06 16:00:00,-4.691238236737229,28.186855072269974,2.542052275414808,9.784704992252669,Snow
LAX,2024-01-06 16:10:00,-7.968188601446862,10.24896164129554,7.134463386178127,5.790739274633497,Rain
ORD,2024-01-06 16:20:00,9.705494921431054,37.099769556308615,11.849659878031929,9.147896455384808,Fog
DFW,2024-01-06 16:30:00,27.979706237391113,2.613955163437981,16.711434101812973,1.7473488202916778,Clear
ORD,2024-01-06 16:40:00,1.8083769420185867,42.627132243775016,0.8732185742601706,2.7194668183781454,Clear
ORD,2024-01-06 16:50:00,8.977067788666236,9.909819321083408,4.732662629400178,4.966794490971861,Thunderstorm
DFW,2024-01-06 17:00:00,-8.203486034631196,43.71990158541654,17.7949798059076,6.262811275035743,Clear
ATL,2024-01-06 17:10:00,10.208533136069413,17.626462065025866,0.1833110036763297,8.346050666765201,Rain
DFW,2024-01-06 17:20:00,15.992588628671015,36.13417872372433,4.027982055877748,9.894359036288682,Snow
ORD,2024-01-06 17:30:00,15.690817418846514,15.961264889309422,19.18048351945932,4.499663468267048,Clear
ATL,2024-01-06 17:40:00,4.959201147846432,45.29558356173238,12.268036930443422,1.4267407252607645,Snow
JFK,2024-01-06 17:50:00,4.198993129841098,6.331856275918718,5.233427332750129,8.210543529657922,Clear
DFW,2024-01-06 18:00:00,-5.201937147853095,8.925989463629936,1.3398218879169521,6.439426471745273,Clear
DFW,2024-01-06 18:10:00,6.505924429082079,24.651506257940113,0.5638268089444431,2.786885729813815,Clear
ATL,2024-01-06 18:20:00,-5.522739900716591,4.096921951907307,4.894901592738545,5.453456109592781,Fog
JFK,2024-01-06 18:30:00,24.49681751204232,9.799009235088096,17.62971639177821,7.68079220980352,Clear
JFK,2024-01-06 18:40:00,33.48234339866836,47.188319110600716,8.318273085950189,7.933706083617794,Snow
ATL,2024-01-06 18:50:00,33.65335055000181,48.82448305739436,14.40666738331986,5.496565707988858,Thunderstorm
LAX,2024-01-06 19:00:00,28.928199471892725,18.812966466521097,18.365700707599157,3.7469307711597324,Rain
DFW,2024-01-06 19:10:00,17.03564672028286,46.164301050696785,8.160809232056332,9.763683238346442,Rain
DFW,2024-01-06 19:20:00,21.538956375974596,27.241233783671586,3.825547420747941,6.9702634986084355,Clear
ORD,2024-01-06 19:30:00,2.834261120618633,13.487123293688352,10.34235861713839,4.674137674116688,Clear
ATL,2024-01-06 19:40:00,18.384668907767928,35.119936054029935,18.161673741197088,3.5241690178418716,Clear
ORD,2024-01-06 19:50:00,10.504229724794484,32.94509032874286,16.087488282754013,7.579926847032059,Rain
ORD,2024-01-06 20:00:00,11.690780289961964,49.45626595543667,1.3165968672630757,3.1796510103439095,Thunderstorm
JFK,2024-01-06 20:10:00,24.099945216882105,13.252364370464164,13.851456001551636,2.5453899007631935,Thunderstorm
DFW,2024-01-06 20:20:00,2.686326001876324,33.60297513308677,11.437950449179075,5.7685050006586325,Fog
ORD,2024-01-06 20:30:00,4.3117825262533955,2.6011877514723447,18.14926352692851,3.609886533797277,Fog
JFK,2024-01-06 20:40:00,31.608880600788652,5.68230193483597,2.4496283370059446,6.660146304312535,Clear
ATL,2024-01-06 20:50:00,-7.469906731706249,0.1959187475546631,10.680722264093133,2.0614480738681014,Rain
ORD,2024-01-06 21:00:00,11.853543428600318,49.97303405298366,17.589253870237847,6.8944699411058945,Fog
DFW,2024-01-06 21:10:00,31.076036018353776,40.11368485737389,8.20047573483486,3.54966875197932,Clear
ORD,2024-01-06 21:20:00,17.466335351817065,39.33615073667704,9.63989835465734,1.0021864099106146,Thunderstorm
ATL,2024-01-06 21:30:00,14.588318339545943,25.486303764408984,1.4092135533391659,2.1424245190675872,Clear
ORD,2024-01-06 21:40:00,1.2384880653209844,15.003354145271997,5.5628728089782165,9.402538400515846,Rain
DFW,2024-01-06 21:50:00,5.447397007900172,7.563214223133796,6.490132983378947,8.80619175203822,Snow
JFK,2024-01-06 22:00:00,28.342178711211183,14.233736942323183,18.902448974897737,3.1024812883261315,Thunderstorm
DFW,2024-01-06 22:10:00,15.164815929580616,18.798561096456957,5.653347210823181,8.005347140909421,Clear
JFK,2024-01-06 22:20:00,13.163398719055095,37.8155048490147,9.21737470539304,6.477144338565768,Snow
LAX,2024-01-06 22:30:00,-5.518912890698698,26.98308944515762,13.426088471285595,9.738142403048824,Rain
DFW,2024-01-06 22:40:00,-9.27873295951946,3.874181327774134,3.243667448157548,4.362450935806532,Clear
DFW,2024-01-06 22:50:00,33.36583349091721,0.901450447945612,9.72884774283749,7.133145512654542,Snow
ATL,2024-01-06 23:00:00,6.964377527907875,5.116608976703158,14.770780789518152,1.5718215018152673,Rain
ORD,2024-01-06 23:10:00,17.144587794477694,20.524935684868968,17.33710426054132,4.566226121347654,Rain
JFK,2024-01-06 23:20:00,-6.412821706572176,46.659645852450915,12.525185493248534,9.674358950693625,Clear
JFK,2024-01-06 23:30:00,20.740142857537094,31.87012406046108,13.381070306338959,5.850827870051085,Clear
ATL,2024-01-06 23:40:00,31.96550189176824,40.091294993775755,2.525669451691379,3.5909155300136013,Rain
ATL,2024-01-06 23:50:00,15.904936384883886,23.318729725227428,18.915529944926945,2.0824386681574616,Clear
ORD,2024-01-07 00:00:00,-4.324810493106525,18.08330415975214,2.651481549689647,7.331755061633774,Clear
ORD,2024-01-07 00:10:00,16.17746873630645,5.420018635831136,15.493458743635966,6.803704390867541,Thunderstorm
DFW,2024-01-07 00:20:00,24.48562458970936,43.79665110931025,5.296326435566376,4.365448422433971,Rain
LAX,2024-01-07 00:30:00,8.28874414583084,39.158001451395144,18.67186287402503,9.558472166792509,Snow
ORD,2024-01-07 00:40:00,29.59269865736605,8.405904879886256,14.39919078738959,1.199825316890653,Clear
ATL,2024-01-07 00:50:00,19.1907329010814,25.613028193813026,15.076274259567379,3.733514664686432,Clear
ORD,2024-01-07 01:00:00,30.46620132301411,24.368740396062243,4.381183461197667,9.289625376696232,Clear
JFK,2024-01-07 01:10:00,18.057739006130173,31.25457763432643,8.860799532703217,3.8884189448749633,Clear
LAX,2024-01-07 01:20:00,-4.09204125978291,47.30934469956306,12.356263891785728,3.2702755046965333,Rain
DFW,2024-01-07 01:30:00,3.93612699973351,28.98857208812398,15.399472364132018,5.807983689381226,Rain
JFK,2024-01-07 01:40:00,-0.9192273286394386,27.01086333893093,2.0791875182477915,8.41421574928484,Clear
JFK,2024-01-07 01:50:00,30.897192397258806,2.516146646733197,19.247306329090566,1.9283208479052494,Clear
LAX,2024-01-07 02:00:00,24.218003027936717,3.1453738009011967,17.80441341109112,9.487186386811626,Clear
DFW,2024-01-07 02:10:00,20.437926600950274,9.367339566339444,5.406971809911687,8.155655930630477,Clear
ATL,2024-01-07 02:20:00,3.5434843834229763,1.623538584587414,16.45520486064664,2.6312522999639674,Clear
DFW,2024-01-07 02:30:00,-1.7179852577403913,37.167644778500616,10.366478460796468,7.408071650783464,Thunderstorm
ORD,2024-01-07 02:40:00,24.04029895950103,36.16651519969815,9.236129631240374,4.464628503738014,Rain
JFK,2024-01-07 02:50:00,11.337107564558586,6.802811721582147,6.288682116228108,4.6206521026868685,Rain
ORD,2024-01-07 03:00:00,0.16052984677831006,41.803945039764045,11.61937173263185,8.049610831949797,Clear
ATL,2024-01-07 03:10:00,17.74798901743738,7.7393017423055985,14.597782354071956,9.66506327182659,Thunderstorm
ORD,2024-01-07 03:20:00,-8.184976653769661,15.05877934986794,8.218658099255165,2.1399028556247455,Rain
DFW,2024-01-07 03:30:00,4.677661435771409,12.44884495806825,12.584383860165842,4.785672131909374,Snow
ORD,2024-01-07 03:40:00,11.08506475660106,18.61535492865239,13.986258423106076,5.328474472758732,Clear
ATL,2024-01-07 03:50:00,-3.3418749650767374,12.733188294498094,14.222436340305718,4.386806352594979,Thunderstorm
ATL,2024-01-07 04:00:00,34.30945149158778,24.4475463219226,1.039321962623605,4.268702113446025,Fog
ATL,2024-01-07 04:10:00,-0.590618593467358,20.37039406773427,17.194956113701338,1.4704180080543687,Fog
DFW,2024-01-07 04:20:00,-4.13410914805305,49.328474538966326,9.165066295300958,7.169847585063609,Clear
ATL,2024-01-07 04:30:00,-0.8409306750896626,2.7963175064112833,5.248321633924289,4.925929754080409,Clear
JFK,2024-01-07 04:40:00,24.60775099218759,7.109068819367581,4.835290149593632,2.7531442237953407,Clear
ATL,2024-01-07 04:50:00,9.147754667232928,2.6412946954301244,9.66028225687901,8.344301520718616,Clear
ORD,2024-01-07 05:00:00,15.44371728886421,31.29205974911879,17.736630789379184,8.22304673336465,Fog
ORD,2024-01-07 05:10:00,-9.054587935613766,2.725463870685979,7.5669516336529385,5.377524652800044,Clear
ORD,2024-01-07 05:20:00,-8.450591114200845,41.821986868806164,14.994514935670866,3.6860559503298447,Clear
DFW,2024-01-07 05:30:00,10.062149742215727,25.59693153409639,1.936374619744372,6.742834532168072,Clear
ORD,2024-01-07 05:40:00,26.749485944073058,26.350381229076685,9.521134043021235,3.5933692219966273,Clear
DFW,2024-01-07 05:50:00,29.835749541840435,28.07972538560971,19.833722807854713,3.1240713729134084,Clear
DFW,2024-01-07 06:00:00,-6.09820445819619,8.540685315310537,15.40875605584674,7.57463188623694,Snow
ATL,2024-01-07 06:10:00,14.226339594546026,9.884515155724378,4.21056976881226,1.3629271574885564,Rain
JFK,2024-01-07 06:20:00,31.09533588256717,15.940866143650235,10.028829473958215,1.8529162393113456,Clear
ATL,2024-01-07 06:30:00,7.458773947904888,29.67482079109257,4.6724952729713305,1.061093566212308,Clear
ATL,2024-01-07 06:40:00,27.33046241427659,10.505888797010726,8.191218545250186,2.3764886782788355,Clear
DFW,2024-01-07 06:50:00,-3.983695552025371,5.816586356663062,15.601680474699295,1.620910078394135,Clear
DFW,2024-01-07 07:00:00,32.09275203505094,48.50584432092161,15.424496305808074,9.962221310019267,Rain
ORD,2024-01-07 07:10:00,23.81404928890862,1.0990907404811456,4.562007558047703,3.5992897295868063,Snow
ORD,2024-01-07 07:20:00,32.36004767541058,40.13487026680108,18.444466363097202,2.3434121140232254,Snow
ATL,2024-01-07 07:30:00,20.44777550986279,39.4017574787511,11.851363655296536,3.1689663219632616,Snow
LAX,2024-01-07 07:40:00,6.353176939974215,14.8607056922548,7.59848581924029,9.425130143861212,Clear
LAX,2024-01-07 07:50:00,32.21815276361251,6.78133080036567,10.038711615617213,5.6814420072195615,Thunderstorm
ORD,2024-01-07 08:00:00,2.400504933913032,7.2814323352711705,12.101425068754875,4.283362866770712,Fog
LAX,2024-01-07 08:10:00,4.947763492777964,34.87158086185963,11.197810636915708,8.860523121182975,Thunderstorm
ORD,2024-01-07 08:20:00,21.536378810078315,32.140329554308686,9.728100710723563,4.554912434941292,Clear
DFW,2024-01-07 08:30:00,24.43923347864238,39.137283712569335,10.098656081788002,4.015077129619263,Thunderstorm
ATL,2024-01-07 08:40:00,31.82315677321192,46.874058619955235,3.5282382085577235,2.86554270294762,Fog
JFK,2024-01-07 08:50:00,-0.7838915924705727,34.5963681633296,16.25465808609359,4.400171415184703,Fog
ATL,2024-01-07 09:00:00,25.90991158486508,7.792576827572173,10.835206398820308,3.8501592041523343,Clear
ORD,2024-01-07 09:10:00,23.234572402863357,12.172130838270533,2.621597234094062,7.095735633683269,Snow
ORD,2024-01-07 09:20:00,-7.129244968588096,42.10968654365573,15.323142031655559,3.606244342036544,Thunderstorm
ATL,2024-01-07 09:30:00,7.425041354459314,10.46530379171043,18.648879567547016,6.194797717803053,Rain
ORD,2024-01-07 09:40:00,2.7244455677044357,3.626115847724071,18.94613798473924,1.5930294852877545,Rain
LAX,2024-01-07 09:50:00,3.7020690959313676,35.164002702112526,7.380354648223455,2.721602410268629,Thunderstorm
LAX,2024-01-07 10:00:00,34.23260957996154,20.1263177745071,2.7103374712150807,4.666647444502139,Clear
ORD,2024-01-07 10:10:00,18.924983606596754,46.00200262729518,10.367992532661303,9.432543285178259,Rain
ORD,2024-01-07 10:20:00,22.295427100707478,32.51275355468308,2.2521845869844137,4.395267871441259,Clear
LAX,2024-01-07 10:30:00,33.94779367917541,4.520948889583037,18.679748370252344,6.976667090798507,Thunderstorm
ORD,2024-01-07 10:40:00,6.9740802105937405,47.392828362683034,3.67159254710292,3.2957850017925834,Clear
ORD,2024-01-07 10:50:00,26.08280758037627,12.927863182012295,5.055317199023282,2.1433021837590855,Rain
ATL,2024-01-07 11:00:00,9.553893348702292,16.86062452031429,8.132730537699409,1.5268294007204513,Rain
JFK,2024-01-07 11:10:00,29.12901523167409,20.1130206841771,7.663289371182516,3.748721486884762,Snow
LAX,2024-01-07 11:20:00,-1.8704106409913575,2.5612148202156626,15.89325784795778,2.4189492411721716,Rain
ATL,2024-01-07 11:30:00,32.64587796789258,24.825771111530244,9.126336411019247,2.5660940321451178,Thunderstorm
JFK,2024-01-07 11:40:00,-0.15527312151041528,6.165924553764612,3.415365200066738,7.84683377548255,Thunderstorm
ORD,2024-01-07 11:50:00,4.679922814141918,20.048516334417588,5.344197909721482,1.142542638503868,Clear
ORD,2024-01-07 12:00:00,24.028650534805124,17.535489399604216,10.18226770375044,6.02029113161891,Clear
ATL,2024-01-07 12:10:00,7.718981370443302,38.64200417132517,2.949078348522698,4.415152425341184,Clear
ORD,2024-01-07 12:20:00,17.3695119544901,40.15852558163655,12.233113512920282,5.5589499991769245,Clear
DFW,2024-01-07 12:30:00,10.005807548124281,7.6706441194544,11.314946131022918,6.065472134931426,Rain
ATL,2024-01-07 12:40:00,23.406647169040184,18.32755936896131,14.294046327645153,3.820309250115504,Thunderstorm
JFK,2024-01-07 12:50:00,0.2749063565874881,18.667658051591584,18.754092307587353,3.6559797416585678,Fog
ATL,2024-01-07 13:00:00,-7.369390574340535,7.570522196804252,18.245091222023113,7.600616644014151,Clear
LAX,2024-01-07 13:10:00,3.4968228862879815,39.92267525255953,18.921512361376628,8.841492893090415,Clear
ATL,2024-01-07 13:20:00,11.343889919079363,35.36141641677116,4.894311940474019,2.733234692126751,Rain
ORD,2024-01-07 13:30:00,-2.4390976513294644,9.519089314851737,2.6313061327870924,1.8785688448163405,Rain
ORD,2024-01-07 13:40:00,5.965878034537491,18.33609542968995,6.04553400992897,9.080162257528233,Clear
DFW,2024-01-07 13:50:00,7.999235823210583,5.290251242825711,17.90170345532629,4.149059172826588,Fog
DFW,2024-01-07 14:00:00,-7.4173670340276905,31.410329854652197,19.441069492469765,5.961856515965327,Thunderstorm
DFW,2024-01-07 14:10:00,16.248826168289206,6.068596227430984,17.18649902140952,4.235888300680031,Clear
JFK,2024-01-07 14:20:00,29.795454258707935,49.29670843124589,2.200354422550872,2.1322210271144617,Fog
DFW,2024-01-07 14:30:00,-3.1715689171126407,39.03410373439311,18.948559961195862,6.303984804529552,Clear
JFK,2024-01-07 14:40:00,16.90136060306813,19.511927479199752,8.46716054701572,5.726267665926667,Snow
DFW,2024-01-07 14:50:00,19.913264220988083,28.92819661396772,0.18620581524707358,2.826942032720775,Clear
JFK,2024-01-07 15:00:00,8.870060618867974,45.56709081082044,8.847874814963872,5.0668214018705005,Clear
ATL,2024-01-07 15:10:00,21.54939143139215,27.704964019791305,0.9213833935093518,8.172527536140812,Thunderstorm
ATL,2024-01-07 15:20:00,8.48291945709554,8.72492431989776,10.87755842322235,6.313834927971022,Clear
ORD,2024-01-07 15:30:00,12.70867795898457,18.935167779057966,6.771080548741026,1.8722559436029536,Snow
JFK,2024-01-07 15:40:00,-9.669112995050785,42.15724325148727,9.468698671880976,5.932193475062215,Clear
LAX,2024-01-07 15:50:00,21.127405136060997,32.210650799480895,12.26340721486234,7.324644693606282,Clear
ORD,2024-01-07 16:00:00,19.7604205525126,32.536219216690014,17.376021916356407,8.134330652026762,Clear
ATL,2024-01-07 16:10:00,-8.271960520314494,43.34107428442446,13.238031529438572,6.662058207708401,Clear
JFK,2024-01-07 16:20:00,6.5712548327809905,44.69865287312523,8.680977369563614,2.3739234808670537,Rain
DFW,2024-01-07 16:30:00,34.05643283562503,45.98962858897181,16.388557073407302,7.391559399311446,Clear
LAX,2024-01-07 16:40:00,8.933145315587755,4.742459662657805,18.111642751462643,7.096076614733647,Rain
ATL,2024-01-07 16:50:00,12.587543230932877,27.206300098155044,2.3951993286439444,1.2198419464656989,Rain
ORD,2024-01-07 17:00:00,30.946857117187335,37.02547606091593,10.638659551055829,4.705729008312188,Snow
JFK,2024-01-07 17:10:00,22.276784413959035,37.84634225635069,5.690239194848883,3.99655222266136,Clear
LAX,2024-01-07 17:20:00,16.19315590059006,30.335810098500193,0.941223957538948,7.024708578282791,Thunderstorm
JFK,2024-01-07 17:30:00,25.901210660348262,8.339366759183708,13.370933902279706,2.9452223107982864,Clear
DFW,2024-01-07 17:40:00,28.896481990518794,39.871027697083214,17.255415549184512,6.317847306768327,Clear
ORD,2024-01-07 17:50:00,10.559963228177008,36.00556667574729,3.258053089547881,9.218853656327552,Clear
JFK,2024-01-07 18:00:00,11.379876421932593,4.306788577451814,16.24827315247801,8.18022134987747,Clear
ATL,2024-01-07 18:10:00,7.372292104332612,23.190491233718813,17.067914670738833,9.293119625948773,Clear
ORD,2024-01-07 18:20:00,33.50177630083073,8.69886997609018,18.28680885332967,9.80655370239421,Rain
ATL,2024-01-07 18:30:00,21.37248144306577,16.873852285648596,5.305701781721048,1.0960311430554648,Clear
JFK,2024-01-07 18:40:00,-6.2549620206367464,0.9040546102842717,18.079061303797786,6.604671487397298,Clear
ORD,2024-01-07 18:50:00,28.833183049085832,20.016493420537913,6.413255094728645,4.715554579830158,Snow
ATL,2024-01-07 19:00:00,11.625197337632063,27.493846057810522,11.046760269110056,8.738690413016096,Clear
DFW,2024-01-07 19:10:00,-6.906074210988065,30.97912964135434,1.0101494166456426,3.2663323180821853,Clear
DFW,2024-01-07 19:20:00,14.737276482348996,33.17451725643551,0.8776217673748721,9.829265402035686,Clear
JFK,2024-01-07 19:30:00,8.772392553906592,41.814565655123,14.407464254644058,6.523371725893726,Snow
ORD,2024-01-07 19:40:00,29.49872321881812,10.773145363786501,8.88959955955582,8.141836620059479,Clear
LAX,2024-01-07 19:50:00,-0.8202428375775686,6.024091121923397,5.125847507384352,1.7703959754049148,Clear
ORD,2024-01-07 20:00:00,27.190907427148233,42.57685859489628,3.808269920498204,2.6511209628297854,Rain
DFW,2024-01-07 20:10:00,15.095991103345373,7.830640744632494,13.399069817184362,7.8256330573078285,Rain
ATL,2024-01-07 20:20:00,-7.542536355393893,48.738004066809765,0.008030880506797455,1.1978786983539125,Rain
LAX,2024-01-07 20:30:00,33.73303855964681,42.12691146993185,16.117823383937086,8.351901873044046,Fog
JFK,2024-01-07 20:40:00,13.067685984643997,25.043830294479957,1.5849921225985764,1.125541168227203,Clear
LAX,2024-01-07 20:50:00,3.089458440421213,49.07107124610126,3.829792298162389,6.91406955155146,Clear
JFK,2024-01-07 21:00:00,11.123307889516614,4.868836455400211,7.724727905981792,4.285845282086253,Clear
LAX,2024-01-07 21:10:00,28.603600258287003,15.153288058755082,9.697174794322072,6.503453674472792,Clear
JFK,2024-01-07 21:20:00,3.720640597327858,31.911220752030573,7.099902316278836,7.264282662902024,Clear
JFK,2024-01-07 21:30:00,-1.3295621580984864,17.500343423658936,6.414243299685878,4.082276972676738,Clear
LAX,2024-01-07 21:40:00,-4.191793888110334,46.41862759903959,19.278320241463767,1.97166203299752,Rain
LAX,2024-01-07 21:50:00,3.403672927559507,3.281304408890878,12.831593624867885,1.6268128097343908,Rain
JFK,2024-01-07 22:00:00,25.102163916801956,27.470591603048227,0.46865910734776417,6.3004242030629305,Clear
DFW,2024-01-07 22:10:00,11.223186433786775,29.543313369755726,8.603518168886264,5.685898183607004,Snow
LAX,2024-01-07 22:20:00,0.2366721662092992,32.63640618886121,17.500173994879404,7.679809082090193,Clear
ORD,2024-01-07 22:30:00,-2.521675017561286,12.783311166590721,6.029123728213359,5.587619590035434,Clear
