FlightNumber,DepartureTime,ArrivalTime,ScheduledDepartureTime,ScheduledArrivalTime,DelayStatus,DepartureAirport,ArrivalAirport,Temperature,WindSpeed,Precipitation,Visibility,WeatherCondition,DelayInMinutes,IsDelayed
5249,2024-01-03 21:50:00,2024-01-03 23:50:00,2024-01-03 21:40:00,2024-01-03 23:40:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2679,2024-01-03 22:00:00,2024-01-04 00:00:00,2024-01-03 21:50:00,2024-01-03 23:50:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4506,2024-01-03 22:10:00,2024-01-04 00:10:00,2024-01-03 22:00:00,2024-01-04 00:00:00,On-Time,ATL,JFK,-3.773278237574953,49.20447319832571,16.177170780671307,4.095816726847332,Clear,10.0,0
8253,2024-01-03 22:20:00,2024-01-04 00:20:00,2024-01-03 22:10:00,2024-01-04 00:10:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3744,2024-01-03 22:30:00,2024-01-04 00:30:00,2024-01-03 22:20:00,2024-01-04 00:20:00,On-Time,JFK,DFW,1.2487800890973355,14.740861917338345,11.424258355030345,9.970149501412116,Thunderstorm,10.0,0
6188,2024-01-03 22:40:00,2024-01-04 00:40:00,2024-01-03 22:30:00,2024-01-04 00:30:00,On-Time,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3141,2024-01-03 22:50:00,2024-01-04 00:50:00,2024-01-03 22:40:00,2024-01-04 00:40:00,On-Time,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7617,2024-01-03 23:00:00,2024-01-04 01:00:00,2024-01-03 22:50:00,2024-01-04 00:50:00,On-Time,LAX,LAX,16.79148665705927,12.616137213187262,6.055352152348501,4.197606788973869,Clear,10.0,0
3479,2024-01-03 23:10:00,2024-01-04 01:10:00,2024-01-03 23:00:00,2024-01-04 01:00:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7484,2024-01-03 23:20:00,2024-01-04 01:20:00,2024-01-03 23:10:00,2024-01-04 01:10:00,On-Time,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8421,2024-01-03 23:30:00,2024-01-04 01:30:00,2024-01-03 23:20:00,2024-01-04 01:20:00,Delayed,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
5452,2024-01-03 23:40:00,2024-01-04 01:40:00,2024-01-03 23:30:00,2024-01-04 01:30:00,On-Time,JFK,JFK,-1.1929311955157915,5.173753182329232,10.901668257197803,7.85829448935146,Rain,10.0,0
6881,2024-01-03 23:50:00,2024-01-04 01:50:00,2024-01-03 23:40:00,2024-01-04 01:40:00,On-Time,DFW,DFW,26.91139935252004,32.82813511998262,13.229324106473037,5.836412713994696,Clear,10.0,0
7665,2024-01-04 00:00:00,2024-01-04 02:00:00,2024-01-03 23:50:00,2024-01-04 01:50:00,On-Time,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3849,2024-01-04 00:10:00,2024-01-04 02:10:00,2024-01-04 00:00:00,2024-01-04 02:00:00,On-Time,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8390,2024-01-04 00:20:00,2024-01-04 02:20:00,2024-01-04 00:10:00,2024-01-04 02:10:00,On-Time,ATL,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7905,2024-01-04 00:30:00,2024-01-04 02:30:00,2024-01-04 00:20:00,2024-01-04 02:20:00,On-Time,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3489,2024-01-04 00:40:00,2024-01-04 02:40:00,2024-01-04 00:30:00,2024-01-04 02:30:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5611,2024-01-04 00:50:00,2024-01-04 02:50:00,2024-01-04 00:40:00,2024-01-04 02:40:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3839,2024-01-04 01:00:00,2024-01-04 03:00:00,2024-01-04 00:50:00,2024-01-04 02:50:00,On-Time,ORD,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9527,2024-01-04 01:10:00,2024-01-04 03:10:00,2024-01-04 01:00:00,2024-01-04 03:00:00,Delayed,ATL,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6878,2024-01-04 01:20:00,2024-01-04 03:20:00,2024-01-04 01:10:00,2024-01-04 03:10:00,Delayed,DFW,JFK,34.808050342309535,15.18675231125497,8.755629545992399,9.300769979352262,Rain,10.0,1
7303,2024-01-04 01:30:00,2024-01-04 03:30:00,2024-01-04 01:20:00,2024-01-04 03:20:00,On-Time,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1851,2024-01-04 01:40:00,2024-01-04 03:40:00,2024-01-04 01:30:00,2024-01-04 03:30:00,On-Time,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2687,2024-01-04 01:50:00,2024-01-04 03:50:00,2024-01-04 01:40:00,2024-01-04 03:40:00,On-Time,JFK,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7833,2024-01-04 02:00:00,2024-01-04 04:00:00,2024-01-04 01:50:00,2024-01-04 03:50:00,On-Time,ORD,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3427,2024-01-04 02:10:00,2024-01-04 04:10:00,2024-01-04 02:00:00,2024-01-04 04:00:00,Delayed,ORD,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
5000,2024-01-04 02:20:00,2024-01-04 04:20:00,2024-01-04 02:10:00,2024-01-04 04:10:00,On-Time,ORD,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6052,2024-01-04 02:30:00,2024-01-04 04:30:00,2024-01-04 02:20:00,2024-01-04 04:20:00,On-Time,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3738,2024-01-04 02:40:00,2024-01-04 04:40:00,2024-01-04 02:30:00,2024-01-04 04:30:00,On-Time,LAX,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6732,2024-01-04 02:50:00,2024-01-04 04:50:00,2024-01-04 02:40:00,2024-01-04 04:40:00,Delayed,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6387,2024-01-04 03:00:00,2024-01-04 05:00:00,2024-01-04 02:50:00,2024-01-04 04:50:00,On-Time,DFW,ATL,27.974573505391803,4.88050190544958,1.7940183802969156,4.8211534646736,Clear,10.0,0
9002,2024-01-04 03:10:00,2024-01-04 05:10:00,2024-01-04 03:00:00,2024-01-04 05:00:00,On-Time,ORD,ORD,23.403150416912624,8.342428910278882,19.230874457622196,9.403110155196416,Clear,10.0,0
6536,2024-01-04 03:20:00,2024-01-04 05:20:00,2024-01-04 03:10:00,2024-01-04 05:10:00,On-Time,ORD,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4913,2024-01-04 03:30:00,2024-01-04 05:30:00,2024-01-04 03:20:00,2024-01-04 05:20:00,On-Time,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2066,2024-01-04 03:40:00,2024-01-04 05:40:00,2024-01-04 03:30:00,2024-01-04 05:30:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8723,2024-01-04 03:50:00,2024-01-04 05:50:00,2024-01-04 03:40:00,2024-01-04 05:40:00,On-Time,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5380,2024-01-04 04:00:00,2024-01-04 06:00:00,2024-01-04 03:50:00,2024-01-04 05:50:00,On-Time,JFK,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5107,2024-01-04 04:10:00,2024-01-04 06:10:00,2024-01-04 04:00:00,2024-01-04 06:00:00,On-Time,LAX,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6726,2024-01-04 04:20:00,2024-01-04 06:20:00,2024-01-04 04:10:00,2024-01-04 06:10:00,On-Time,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4373,2024-01-04 04:30:00,2024-01-04 06:30:00,2024-01-04 04:20:00,2024-01-04 06:20:00,On-Time,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9945,2024-01-04 04:40:00,2024-01-04 06:40:00,2024-01-04 04:30:00,2024-01-04 06:30:00,On-Time,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3082,2024-01-04 04:50:00,2024-01-04 06:50:00,2024-01-04 04:40:00,2024-01-04 06:40:00,On-Time,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9967,2024-01-04 05:00:00,2024-01-04 07:00:00,2024-01-04 04:50:00,2024-01-04 06:50:00,Delayed,LAX,JFK,17.959878087006828,22.77833909950544,18.76895280820815,1.7082871903675851,Rain,10.0,1
7748,2024-01-04 05:10:00,2024-01-04 07:10:00,2024-01-04 05:00:00,2024-01-04 07:00:00,On-Time,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1417,2024-01-04 05:20:00,2024-01-04 07:20:00,2024-01-04 05:10:00,2024-01-04 07:10:00,On-Time,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9306,2024-01-04 05:30:00,2024-01-04 07:30:00,2024-01-04 05:20:00,2024-01-04 07:20:00,On-Time,ATL,JFK,-8.398439613708563,41.61955208509539,11.40374431599609,7.623582044636602,Clear,10.0,0
9808,2024-01-04 05:40:00,2024-01-04 07:40:00,2024-01-04 05:30:00,2024-01-04 07:30:00,On-Time,ATL,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4974,2024-01-04 05:50:00,2024-01-04 07:50:00,2024-01-04 05:40:00,2024-01-04 07:40:00,Delayed,DFW,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
4267,2024-01-04 06:00:00,2024-01-04 08:00:00,2024-01-04 05:50:00,2024-01-04 07:50:00,On-Time,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1825,2024-01-04 06:10:00,2024-01-04 08:10:00,2024-01-04 06:00:00,2024-01-04 08:00:00,Delayed,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8668,2024-01-04 06:20:00,2024-01-04 08:20:00,2024-01-04 06:10:00,2024-01-04 08:10:00,On-Time,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6745,2024-01-04 06:30:00,2024-01-04 08:30:00,2024-01-04 06:20:00,2024-01-04 08:20:00,On-Time,JFK,ATL,7.631490257772725,49.280036697640014,19.856642633639503,3.723763065731331,Clear,10.0,0
1412,2024-01-04 06:40:00,2024-01-04 08:40:00,2024-01-04 06:30:00,2024-01-04 08:30:00,Delayed,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8543,2024-01-04 06:50:00,2024-01-04 08:50:00,2024-01-04 06:40:00,2024-01-04 08:40:00,Delayed,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8587,2024-01-04 07:00:00,2024-01-04 09:00:00,2024-01-04 06:50:00,2024-01-04 08:50:00,Delayed,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1728,2024-01-04 07:10:00,2024-01-04 09:10:00,2024-01-04 07:00:00,2024-01-04 09:00:00,Delayed,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8164,2024-01-04 07:20:00,2024-01-04 09:20:00,2024-01-04 07:10:00,2024-01-04 09:10:00,On-Time,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9867,2024-01-04 07:30:00,2024-01-04 09:30:00,2024-01-04 07:20:00,2024-01-04 09:20:00,Delayed,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6988,2024-01-04 07:40:00,2024-01-04 09:40:00,2024-01-04 07:30:00,2024-01-04 09:30:00,On-Time,JFK,ATL,28.97160537705904,19.14166973842176,8.991667058405246,7.735377244853643,Fog,10.0,0
3504,2024-01-04 07:50:00,2024-01-04 09:50:00,2024-01-04 07:40:00,2024-01-04 09:40:00,Delayed,JFK,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
3967,2024-01-04 08:00:00,2024-01-04 10:00:00,2024-01-04 07:50:00,2024-01-04 09:50:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3786,2024-01-04 08:10:00,2024-01-04 10:10:00,2024-01-04 08:00:00,2024-01-04 10:00:00,Delayed,ATL,JFK,10.733012010875324,21.888252749406423,19.984145978868817,9.026381902659516,Clear,10.0,1
2122,2024-01-04 08:20:00,2024-01-04 10:20:00,2024-01-04 08:10:00,2024-01-04 10:10:00,On-Time,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5079,2024-01-04 08:30:00,2024-01-04 10:30:00,2024-01-04 08:20:00,2024-01-04 10:20:00,On-Time,ORD,ORD,11.745443414394584,38.10648102251623,5.609101295201107,6.524613505069518,Clear,10.0,0
2571,2024-01-04 08:40:00,2024-01-04 10:40:00,2024-01-04 08:30:00,2024-01-04 10:30:00,On-Time,DFW,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6073,2024-01-04 08:50:00,2024-01-04 10:50:00,2024-01-04 08:40:00,2024-01-04 10:40:00,Delayed,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6104,2024-01-04 09:00:00,2024-01-04 11:00:00,2024-01-04 08:50:00,2024-01-04 10:50:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3143,2024-01-04 09:10:00,2024-01-04 11:10:00,2024-01-04 09:00:00,2024-01-04 11:00:00,On-Time,ORD,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7806,2024-01-04 09:20:00,2024-01-04 11:20:00,2024-01-04 09:10:00,2024-01-04 11:10:00,On-Time,JFK,ATL,34.64610377653622,36.871572071356105,18.11513581272896,6.622306024659472,Fog,10.0,0
8357,2024-01-04 09:30:00,2024-01-04 11:30:00,2024-01-04 09:20:00,2024-01-04 11:20:00,On-Time,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4440,2024-01-04 09:40:00,2024-01-04 11:40:00,2024-01-04 09:30:00,2024-01-04 11:30:00,Delayed,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
4766,2024-01-04 09:50:00,2024-01-04 11:50:00,2024-01-04 09:40:00,2024-01-04 11:40:00,On-Time,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6644,2024-01-04 10:00:00,2024-01-04 12:00:00,2024-01-04 09:50:00,2024-01-04 11:50:00,Delayed,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
3914,2024-01-04 10:10:00,2024-01-04 12:10:00,2024-01-04 10:00:00,2024-01-04 12:00:00,On-Time,LAX,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5968,2024-01-04 10:20:00,2024-01-04 12:20:00,2024-01-04 10:10:00,2024-01-04 12:10:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6917,2024-01-04 10:30:00,2024-01-04 12:30:00,2024-01-04 10:20:00,2024-01-04 12:20:00,Delayed,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
9787,2024-01-04 10:40:00,2024-01-04 12:40:00,2024-01-04 10:30:00,2024-01-04 12:30:00,On-Time,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1728,2024-01-04 10:50:00,2024-01-04 12:50:00,2024-01-04 10:40:00,2024-01-04 12:40:00,On-Time,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2365,2024-01-04 11:00:00,2024-01-04 13:00:00,2024-01-04 10:50:00,2024-01-04 12:50:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5492,2024-01-04 11:10:00,2024-01-04 13:10:00,2024-01-04 11:00:00,2024-01-04 13:00:00,Delayed,ATL,JFK,-9.97309275243421,31.33766742711656,14.73589137420394,4.069430855475612,Thunderstorm,10.0,1
1698,2024-01-04 11:20:00,2024-01-04 13:20:00,2024-01-04 11:10:00,2024-01-04 13:10:00,On-Time,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8186,2024-01-04 11:30:00,2024-01-04 13:30:00,2024-01-04 11:20:00,2024-01-04 13:20:00,Delayed,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1395,2024-01-04 11:40:00,2024-01-04 13:40:00,2024-01-04 11:30:00,2024-01-04 13:30:00,Delayed,LAX,ATL,0.510531248087494,11.751564940595932,1.0948996451919024,5.663964840723347,Clear,10.0,1
8400,2024-01-04 11:50:00,2024-01-04 13:50:00,2024-01-04 11:40:00,2024-01-04 13:40:00,On-Time,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9082,2024-01-04 12:00:00,2024-01-04 14:00:00,2024-01-04 11:50:00,2024-01-04 13:50:00,On-Time,DFW,ORD,-1.5794078315274227,20.259857128766484,9.638003342199548,1.2774215682943324,Fog,10.0,0
5171,2024-01-04 12:10:00,2024-01-04 14:10:00,2024-01-04 12:00:00,2024-01-04 14:00:00,On-Time,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5360,2024-01-04 12:20:00,2024-01-04 14:20:00,2024-01-04 12:10:00,2024-01-04 14:10:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3502,2024-01-04 12:30:00,2024-01-04 14:30:00,2024-01-04 12:20:00,2024-01-04 14:20:00,On-Time,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1717,2024-01-04 12:40:00,2024-01-04 14:40:00,2024-01-04 12:30:00,2024-01-04 14:30:00,On-Time,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3782,2024-01-04 12:50:00,2024-01-04 14:50:00,2024-01-04 12:40:00,2024-01-04 14:40:00,On-Time,ATL,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5946,2024-01-04 13:00:00,2024-01-04 15:00:00,2024-01-04 12:50:00,2024-01-04 14:50:00,Delayed,JFK,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6486,2024-01-04 13:10:00,2024-01-04 15:10:00,2024-01-04 13:00:00,2024-01-04 15:00:00,Delayed,DFW,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
9335,2024-01-04 13:20:00,2024-01-04 15:20:00,2024-01-04 13:10:00,2024-01-04 15:10:00,Delayed,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
5980,2024-01-04 13:30:00,2024-01-04 15:30:00,2024-01-04 13:20:00,2024-01-04 15:20:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8266,2024-01-04 13:40:00,2024-01-04 15:40:00,2024-01-04 13:30:00,2024-01-04 15:30:00,On-Time,DFW,DFW,32.903129572194274,33.14298938173329,6.070078182959044,2.9738836109024387,Clear,10.0,0
5491,2024-01-04 13:50:00,2024-01-04 15:50:00,2024-01-04 13:40:00,2024-01-04 15:40:00,On-Time,JFK,ATL,-7.289787479486614,48.27243173003106,7.969575242184288,4.859986882151896,Clear,10.0,0
8192,2024-01-04 14:00:00,2024-01-04 16:00:00,2024-01-04 13:50:00,2024-01-04 15:50:00,Delayed,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6588,2024-01-04 14:10:00,2024-01-04 16:10:00,2024-01-04 14:00:00,2024-01-04 16:00:00,On-Time,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8651,2024-01-04 14:20:00,2024-01-04 16:20:00,2024-01-04 14:10:00,2024-01-04 16:10:00,Delayed,JFK,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
4636,2024-01-04 14:30:00,2024-01-04 16:30:00,2024-01-04 14:20:00,2024-01-04 16:20:00,On-Time,LAX,DFW,-2.6070920527415824,6.787292654995053,19.232228845088937,9.431680870819138,Clear,10.0,0
2167,2024-01-04 14:40:00,2024-01-04 16:40:00,2024-01-04 14:30:00,2024-01-04 16:30:00,On-Time,JFK,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2062,2024-01-04 14:50:00,2024-01-04 16:50:00,2024-01-04 14:40:00,2024-01-04 16:40:00,Delayed,DFW,LAX,-4.4875962115304855,48.21766170179932,1.9608907622187963,3.102223908001233,Clear,10.0,1
3156,2024-01-04 15:00:00,2024-01-04 17:00:00,2024-01-04 14:50:00,2024-01-04 16:50:00,On-Time,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8860,2024-01-04 15:10:00,2024-01-04 17:10:00,2024-01-04 15:00:00,2024-01-04 17:00:00,Delayed,ATL,JFK,-4.426928798238214,14.97115624015533,1.1419815689035273,1.340381228968318,Snow,10.0,1
6161,2024-01-04 15:20:00,2024-01-04 17:20:00,2024-01-04 15:10:00,2024-01-04 17:10:00,Delayed,JFK,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6305,2024-01-04 15:30:00,2024-01-04 17:30:00,2024-01-04 15:20:00,2024-01-04 17:20:00,On-Time,ORD,DFW,30.92432766586444,13.585879944908983,4.387787783924926,9.877149306497458,Clear,10.0,0
7541,2024-01-04 15:40:00,2024-01-04 17:40:00,2024-01-04 15:30:00,2024-01-04 17:30:00,On-Time,LAX,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5729,2024-01-04 15:50:00,2024-01-04 17:50:00,2024-01-04 15:40:00,2024-01-04 17:40:00,On-Time,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8330,2024-01-04 16:00:00,2024-01-04 18:00:00,2024-01-04 15:50:00,2024-01-04 17:50:00,Delayed,DFW,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6334,2024-01-04 16:10:00,2024-01-04 18:10:00,2024-01-04 16:00:00,2024-01-04 18:00:00,On-Time,DFW,LAX,-6.496456617605368,17.111276238945226,14.789493077682268,7.475139709029747,Clear,10.0,0
9924,2024-01-04 16:20:00,2024-01-04 18:20:00,2024-01-04 16:10:00,2024-01-04 18:10:00,On-Time,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5330,2024-01-04 16:30:00,2024-01-04 18:30:00,2024-01-04 16:20:00,2024-01-04 18:20:00,On-Time,ATL,ATL,1.113252514635164,31.484179762960142,6.674084151512599,3.3125706955762286,Clear,10.0,0
9010,2024-01-04 16:40:00,2024-01-04 18:40:00,2024-01-04 16:30:00,2024-01-04 18:30:00,Delayed,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
7801,2024-01-04 16:50:00,2024-01-04 18:50:00,2024-01-04 16:40:00,2024-01-04 18:40:00,On-Time,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5846,2024-01-04 17:00:00,2024-01-04 19:00:00,2024-01-04 16:50:00,2024-01-04 18:50:00,Delayed,ORD,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
7731,2024-01-04 17:10:00,2024-01-04 19:10:00,2024-01-04 17:00:00,2024-01-04 19:00:00,Delayed,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8241,2024-01-04 17:20:00,2024-01-04 19:20:00,2024-01-04 17:10:00,2024-01-04 19:10:00,On-Time,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1953,2024-01-04 17:30:00,2024-01-04 19:30:00,2024-01-04 17:20:00,2024-01-04 19:20:00,On-Time,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3539,2024-01-04 17:40:00,2024-01-04 19:40:00,2024-01-04 17:30:00,2024-01-04 19:30:00,Delayed,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8056,2024-01-04 17:50:00,2024-01-04 19:50:00,2024-01-04 17:40:00,2024-01-04 19:40:00,On-Time,ATL,ORD,30.91409612929192,6.018907475276691,4.711318691890025,3.281443779314713,Rain,10.0,0
2542,2024-01-04 18:00:00,2024-01-04 20:00:00,2024-01-04 17:50:00,2024-01-04 19:50:00,Delayed,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6293,2024-01-04 18:10:00,2024-01-04 20:10:00,2024-01-04 18:00:00,2024-01-04 20:00:00,On-Time,ORD,ATL,29.968610734758684,46.43817106027462,17.19005951249796,9.15349571133638,Rain,10.0,0
2191,2024-01-04 18:20:00,2024-01-04 20:20:00,2024-01-04 18:10:00,2024-01-04 20:10:00,On-Time,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7313,2024-01-04 18:30:00,2024-01-04 20:30:00,2024-01-04 18:20:00,2024-01-04 20:20:00,Delayed,LAX,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
7938,2024-01-04 18:40:00,2024-01-04 20:40:00,2024-01-04 18:30:00,2024-01-04 20:30:00,On-Time,LAX,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3681,2024-01-04 18:50:00,2024-01-04 20:50:00,2024-01-04 18:40:00,2024-01-04 20:40:00,On-Time,ORD,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2540,2024-01-04 19:00:00,2024-01-04 21:00:00,2024-01-04 18:50:00,2024-01-04 20:50:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
